t_sec,gaze_speed_dps,is_fixation,pred_confidence,hand_speed
567.553,0.000,0,1.000,0.216
567.614,0.000,0,1.000,0.343
567.760,0.000,0,1.000,0.574
567.860,0.000,0,1.000,0.604
567.913,0.000,0,1.000,0.594
567.989,0.000,0,1.000,0.350
580.338,0.000,0,1.000,0.279
580.424,0.000,0,1.000,0.326
580.528,0.000,0,1.000,0.336
580.585,0.000,0,1.000,0.482
580.706,0.000,0,1.000,0.415
580.769,0.000,0,1.000,0.317
580.850,0.000,0,1.000,0.289
581.291,0.000,0,1.000,0.203
581.365,0.000,0,1.000,0.258
581.448,0.000,0,1.000,0.279
581.530,0.000,0,1.000,0.305
581.619,0.000,0,1.000,0.407
581.703,0.000,0,1.000,0.448
581.778,0.000,0,1.000,0.434
581.854,0.000,0,1.000,0.408
581.940,0.000,0,1.000,0.266
582.485,0.000,0,1.000,0.220
582.559,0.000,0,1.000,0.229
582.632,0.000,0,1.000,0.264
582.707,0.000,0,1.000,0.330
582.792,0.000,0,1.000,0.355
582.899,0.000,0,1.000,0.329
582.957,0.000,0,1.000,0.372
583.055,0.000,0,1.000,0.371
583.103,0.000,0,1.000,0.376
583.186,0.000,0,1.000,0.339
585.366,0.000,0,1.000,0.203
585.455,0.000,0,1.000,0.213
585.539,0.000,0,1.000,0.229
585.620,0.000,0,1.000,0.272
585.695,0.000,0,1.000,0.364
585.777,0.000,0,1.000,0.348
585.871,0.000,0,1.000,0.292
585.951,0.000,0,1.000,0.243
595.829,0.000,0,1.000,0.276
595.928,0.000,0,1.000,0.448
595.985,0.000,0,1.000,0.655
596.064,0.000,0,1.000,0.917
596.173,0.000,0,1.000,0.688
596.241,0.000,0,1.000,0.470
596.319,0.000,0,1.000,0.221
596.680,0.000,0,1.000,0.206
596.754,0.000,0,1.000,0.287
596.834,0.000,0,1.000,0.379
599.281,0.000,0,1.000,0.250
599.358,0.000,0,1.000,0.349
599.437,0.000,0,1.000,0.410
599.522,0.000,0,1.000,0.503
599.605,0.000,0,1.000,0.486
599.683,0.000,0,1.000,0.386
599.757,0.000,0,1.000,0.312
601.375,0.000,0,1.000,0.264
601.452,0.000,0,1.000,0.206
603.713,0.000,0,1.000,0.268
607.582,0.000,0,1.000,0.242
607.672,0.000,0,1.000,0.302
607.769,0.000,0,1.000,0.313
607.821,0.000,0,1.000,0.447
607.896,0.000,0,1.000,0.523
607.969,0.000,0,1.000,0.391
608.040,0.000,0,1.000,0.314
608.653,0.000,0,1.000,0.207
608.729,0.000,0,1.000,0.240
608.811,0.000,0,1.000,0.298
608.901,0.000,0,1.000,0.288
608.985,0.000,0,1.000,0.248
609.059,0.000,0,1.000,0.217
610.122,0.000,0,1.000,0.247
610.204,0.000,0,1.000,0.297
610.288,0.000,0,1.000,0.299
610.368,0.000,0,1.000,0.251
610.444,0.000,0,1.000,0.209
611.211,0.000,0,1.000,0.252
611.288,0.000,0,1.000,0.284
611.378,0.000,0,1.000,0.325
611.465,0.000,0,1.000,0.274
611.551,0.000,0,1.000,0.208
18.392,18.122,1,0.800,0.217
18.457,18.122,1,0.800,0.385
18.543,18.952,1,0.800,0.405
18.589,17.501,1,0.800,0.567
18.679,17.658,1,0.800,0.668
18.725,17.658,1,0.800,0.636
18.791,18.139,1,0.800,0.614
18.855,18.139,1,0.800,0.405
18.921,18.661,1,0.800,0.207
101.260,18.616,1,0.800,0.271
101.307,19.024,1,0.800,0.424
101.376,16.985,1,0.800,0.534
101.463,16.985,1,0.800,0.392
101.510,19.141,1,0.800,0.506
101.599,20.909,1,0.800,0.601
101.649,20.909,1,0.800,0.448
134.863,24.021,1,0.800,0.282
134.929,22.630,1,0.800,0.348
134.996,20.916,1,0.800,0.322
135.062,20.916,1,0.800,0.331
135.130,20.353,1,0.800,0.352
137.316,18.241,1,0.800,0.515
137.383,18.176,1,0.800,0.484
187.165,16.219,1,0.800,0.330
187.232,18.105,1,0.800,0.231
213.359,18.172,1,0.800,0.272
213.406,18.029,1,0.800,0.368
213.494,17.893,1,0.800,0.418
213.540,17.893,1,0.800,0.547
213.632,16.423,1,0.800,0.649
213.677,17.382,1,0.800,0.738
213.743,17.382,1,0.800,0.734
213.810,18.377,1,0.800,0.348
235.766,21.154,1,0.800,0.214
235.833,19.907,1,0.800,0.209
276.671,17.493,1,0.478,0.478
276.777,18.038,1,0.800,0.898
276.843,18.038,1,0.800,0.837
277.035,17.751,1,0.274,0.274
277.100,18.277,1,0.266,0.266
277.166,18.277,1,0.394,0.394
277.231,19.249,1,0.379,0.379
277.297,19.694,1,0.301,0.301
294.784,21.115,1,0.219,0.219
294.855,21.115,1,0.333,0.333
294.924,17.829,1,0.310,0.310
294.993,17.971,1,0.297,0.297
295.056,17.971,1,0.392,0.392
295.123,18.135,1,0.387,0.387
295.644,17.393,1,0.213,0.213
295.715,17.758,1,0.235,0.235
295.787,7.649,1,0.323,0.323
295.853,7.649,1,0.296,0.296
295.924,18.360,1,0.269,0.269
295.994,18.542,1,0.303,0.303
296.061,18.542,1,0.221,0.221
297.327,27.793,1,0.236,0.236
297.393,28.514,1,0.276,0.276
297.460,28.514,1,0.284,0.284
297.528,27.853,1,0.237,0.237
298.933,18.620,1,0.213,0.213
299.000,18.453,1,0.332,0.332
299.064,18.453,1,0.425,0.425
299.130,18.358,1,0.472,0.472
299.196,19.297,1,0.505,0.505
299.261,19.297,1,0.550,0.550
299.335,17.955,1,0.582,0.582
299.404,18.032,1,0.598,0.598
299.477,17.879,1,0.530,0.530
299.544,17.879,1,0.498,0.498
299.612,16.137,1,0.501,0.501
299.681,18.263,1,0.441,0.441
299.748,18.263,1,0.396,0.396
299.831,18.218,1,0.310,0.310
301.423,17.908,1,0.295,0.295
301.490,17.829,1,0.257,0.257
301.558,17.829,1,0.312,0.312
301.630,17.491,1,0.341,0.341
301.703,18.301,1,0.272,0.272
301.781,18.429,1,0.206,0.206
302.863,22.338,1,0.239,0.239
302.932,27.232,1,0.243,0.243
305.212,17.860,1,0.380,0.380
305.281,18.412,1,0.500,0.500
305.346,18.412,1,0.497,0.497
305.416,18.192,1,0.476,0.476
305.484,18.115,1,0.475,0.475
305.555,18.115,1,0.613,0.613
305.628,18.155,1,0.703,0.703
305.701,18.252,1,0.631,0.631
305.771,17.835,1,0.562,0.562
305.836,17.725,1,0.494,0.494
305.903,34.932,1,0.428,0.428
305.970,18.039,1,0.366,0.366
311.995,22.958,1,0.209,0.209
312.062,22.958,1,0.209,0.209
312.128,18.090,1,0.211,0.211
312.190,17.609,1,0.237,0.237
312.255,17.609,1,0.225,0.225
312.862,18.907,1,0.209,0.209
312.928,18.284,1,0.243,0.243
312.995,17.809,1,0.248,0.248
313.059,17.809,1,0.222,0.222
316.484,27.709,1,0.260,0.260
316.558,27.709,1,0.305,0.305
316.632,27.400,1,0.339,0.339
316.706,23.450,1,0.365,0.365
316.775,26.005,1,0.386,0.386
332.712,17.659,1,0.229,0.229
334.691,25.770,1,0.231,0.231
334.757,25.770,1,0.265,0.265
334.823,26.519,1,0.283,0.283
334.890,27.788,1,0.256,0.256
335.564,26.800,1,0.225,0.225
335.632,28.965,1,0.282,0.282
335.699,25.218,1,0.289,0.289
335.767,25.218,1,0.283,0.283
342.275,22.388,1,0.243,0.243
342.341,22.388,1,0.297,0.297
342.408,21.091,1,0.328,0.328
342.481,20.512,1,0.329,0.329
342.548,20.512,1,0.336,0.336
342.617,20.223,1,0.307,0.307
342.684,19.637,1,0.212,0.212
346.427,19.212,1,0.219,0.219
353.015,22.359,1,0.239,0.239
353.081,21.579,1,0.313,0.313
353.144,21.579,1,0.351,0.351
353.208,22.619,1,0.323,0.323
353.275,23.762,1,0.292,0.292
353.341,23.762,1,0.246,0.246
353.405,25.304,1,0.221,0.221
356.782,18.478,1,0.226,0.226
356.850,18.478,1,0.375,0.375
356.919,30.887,1,0.501,0.501
356.987,18.564,1,0.501,0.501
357.051,18.564,1,0.349,0.349
392.372,24.063,1,0.800,0.226
392.436,24.083,1,0.800,0.304
394.326,17.379,1,0.800,0.393
3.862,5.003,1,0.000,0.000
3.912,5.003,1,0.000,0.000
3.962,1.661,1,0.000,0.000
4.012,1.661,1,0.000,0.000
4.062,5.758,1,0.000,0.000
4.112,5.758,1,0.000,0.000
4.161,3.004,1,0.000,0.000
4.212,3.004,1,0.000,0.000
4.262,23.638,1,0.000,0.000
4.312,23.638,1,0.000,0.000
4.362,21.686,1,0.000,0.000
4.412,21.686,1,0.000,0.000
4.462,17.223,1,0.000,0.000
4.512,17.223,1,0.000,0.000
4.562,13.005,1,0.000,0.000
4.612,13.005,1,0.000,0.000
4.662,11.105,1,0.000,0.000
4.712,11.105,1,0.000,0.000
4.762,10.213,1,0.000,0.000
4.812,10.213,1,0.000,0.000
4.862,9.381,1,0.000,0.000
4.911,9.381,1,0.000,0.000
4.961,5.749,1,0.000,0.000
5.011,5.749,1,0.728,0.728
5.062,6.908,1,0.518,0.518
5.111,6.908,1,0.096,0.096
5.162,6.037,1,0.000,0.000
5.212,6.037,1,0.000,0.000
5.262,4.676,1,0.000,0.000
5.313,4.676,1,0.000,0.000
5.362,4.127,1,0.000,0.000
5.412,4.127,1,0.000,0.000
5.462,18.104,1,0.000,0.000
5.512,18.104,1,0.000,0.000
5.562,16.852,1,0.000,0.000
5.612,16.852,1,0.000,0.000
5.662,14.069,1,0.000,0.000
5.711,14.069,1,0.000,0.000
5.762,13.756,1,0.000,0.000
5.812,13.756,1,0.000,0.000
5.862,9.246,1,0.000,0.000
5.912,9.246,1,0.000,0.000
5.962,22.860,1,0.000,0.000
6.012,22.860,1,0.000,0.000
6.062,21.495,1,0.000,0.000
6.112,21.495,1,0.000,0.000
6.162,14.762,1,0.000,0.000
6.212,14.762,1,0.000,0.000
6.262,13.295,1,0.000,0.000
6.312,13.295,1,0.000,0.000
6.361,13.023,1,0.000,0.000
6.412,13.023,1,0.000,0.000
6.464,11.211,1,0.000,0.000
6.512,11.211,1,0.000,0.000
6.561,11.421,1,0.000,0.000
6.612,11.421,1,0.000,0.000
6.662,9.023,1,0.000,0.000
6.712,9.023,1,0.000,0.000
6.761,7.253,1,0.000,0.000
6.812,7.253,1,0.000,0.000
6.862,10.298,1,0.000,0.000
6.912,10.298,1,0.000,0.000
6.962,5.394,1,0.000,0.000
7.012,5.394,1,0.000,0.000
7.063,3.733,1,0.000,0.000
7.111,3.733,1,0.000,0.000
7.162,5.185,1,0.000,0.000
7.211,5.185,1,0.000,0.000
7.261,4.273,1,0.000,0.000
7.312,4.273,1,0.000,0.000
7.361,2.967,1,0.000,0.000
7.412,2.967,1,0.000,0.000
7.462,2.218,1,0.000,0.000
0.425,84.402,1,0.000,0.000
0.533,0.348,1,0.000,0.000
0.638,2.099,1,0.000,0.000
0.743,2.099,1,0.000,0.000
0.844,1.352,1,0.000,0.000
0.948,0.914,1,0.000,0.000
1.052,3.428,1,0.000,0.000
1.153,2.418,1,0.000,0.000
1.259,1.104,1,0.000,0.000
1.360,0.551,1,0.000,0.000
1.464,3.373,1,0.000,0.000
1.568,1.056,1,0.000,0.000
1.670,5.232,1,0.000,0.000
1.774,5.232,1,0.000,0.000
1.873,2.392,1,0.000,0.000
1.975,3.116,1,0.000,0.000
2.078,37.515,1,0.000,0.000
2.180,30.568,1,0.000,0.000
2.286,26.469,1,0.000,0.000
2.383,25.317,1,0.000,0.000
2.485,22.330,1,0.000,0.000
2.586,18.410,1,0.000,0.000
2.687,19.465,1,0.000,0.000
2.792,17.306,1,0.000,0.000
2.892,11.985,1,0.000,0.000
2.997,12.691,1,0.000,0.000
3.101,11.595,1,0.000,0.000
3.203,7.943,1,0.000,0.000
3.308,4.443,1,0.000,0.000
3.407,10.367,1,0.000,0.000
3.510,50.079,1,0.000,0.000
3.614,39.096,1,0.000,0.000
3.716,36.651,1,0.000,0.000
3.820,30.373,1,0.000,0.000
3.920,26.161,1,0.000,0.000
4.020,24.651,1,0.000,0.000
4.122,19.337,1,0.000,0.000
4.223,16.163,1,0.000,0.000
4.330,14.276,1,0.000,0.000
4.428,12.316,1,0.000,0.000
4.529,10.204,1,0.000,0.000
4.632,5.391,1,0.000,0.000
4.734,7.242,1,0.000,0.000
4.840,22.244,1,0.000,0.000
4.939,18.868,1,0.000,0.000
5.046,15.648,1,0.000,0.000
5.155,14.408,1,0.000,0.000
5.257,13.502,1,0.000,0.000
5.362,13.502,1,0.000,0.000
5.464,8.679,1,0.000,0.000
5.567,7.456,1,0.000,0.000
5.669,5.165,1,0.000,0.000
5.772,5.377,1,0.000,0.000
5.879,6.810,1,0.000,0.000
5.979,5.997,1,0.000,0.000
6.079,5.040,1,0.000,0.000
6.182,2.605,1,0.000,0.000
6.286,2.931,1,0.000,0.000
6.392,8.321,1,0.000,0.000
6.490,8.321,1,0.000,0.000
6.590,9.574,1,0.000,0.000
6.693,9.194,1,0.000,0.000
6.796,2.055,1,0.000,0.000
6.900,3.664,1,0.000,0.000
6.999,33.541,1,0.000,0.000
7.100,23.902,1,0.000,0.000
7.201,18.619,1,0.000,0.000
7.302,18.004,1,0.000,0.000
7.406,15.879,1,0.000,0.000
7.506,13.571,1,0.000,0.000
7.607,14.901,1,0.000,0.000
7.707,9.534,1,0.000,0.000
7.810,5.718,1,0.000,0.000
7.914,6.784,1,0.000,0.000
8.012,4.962,1,0.000,0.000
8.113,4.001,1,0.000,0.000
8.216,15.854,1,0.000,0.000
8.318,16.796,1,0.000,0.000
8.424,11.437,1,0.000,0.000
8.524,14.524,1,0.000,0.000
8.625,11.556,1,0.000,0.000
8.727,8.601,1,0.000,0.000
8.827,10.872,1,0.000,0.000
8.936,7.916,1,0.000,0.000
9.031,3.774,1,0.000,0.000
9.133,5.688,1,0.000,0.000
9.237,41.516,1,0.000,0.000
9.337,36.545,1,0.000,0.000
9.444,28.464,1,0.000,0.000
9.542,26.676,1,0.000,0.000
9.644,24.179,1,0.000,0.000
9.748,18.040,1,0.000,0.000
9.850,18.350,1,0.000,0.000
9.954,14.630,1,0.000,0.000
10.052,11.934,1,0.000,0.000
10.153,7.274,1,0.000,0.000
10.255,11.121,1,0.000,0.000
10.356,7.394,1,0.000,0.000
10.463,4.599,1,0.000,0.000
10.560,4.677,1,0.000,0.000
10.661,40.922,1,0.000,0.000
10.763,35.583,1,0.000,0.000
10.863,34.136,1,0.000,0.000
10.967,25.703,1,0.000,0.000
11.066,20.683,1,0.000,0.000
11.167,17.373,1,0.000,0.000
11.267,16.281,1,0.000,0.000
11.370,18.622,1,0.000,0.000
11.474,11.367,1,0.000,0.000
11.572,32.778,1,0.000,0.000
11.673,28.835,1,0.000,0.000
11.775,25.310,1,0.000,0.000
11.876,23.552,1,0.000,0.000
11.981,16.278,1,0.000,0.000
12.079,17.158,1,0.000,0.000
12.183,11.686,1,0.000,0.000
12.283,13.215,1,0.000,0.000
12.384,11.835,1,0.000,0.000
12.493,7.545,1,0.000,0.000
12.597,8.222,1,0.000,0.000
12.699,6.372,1,0.000,0.000
12.802,3.731,1,0.000,0.000
12.904,3.125,1,0.000,0.000
13.012,24.416,1,0.000,0.000
13.109,16.309,1,0.000,0.000
13.212,18.520,1,0.000,0.000
13.314,11.465,1,0.000,0.000
13.415,12.010,1,0.000,0.000
13.520,12.569,1,0.000,0.000
13.618,9.797,1,0.000,0.000
13.721,10.794,1,0.000,0.000
13.820,5.733,1,0.000,0.000
13.922,35.324,1,0.000,0.000
14.027,32.659,1,0.000,0.000
14.127,21.866,1,0.000,0.000
14.233,24.265,1,0.000,0.000
14.333,21.632,1,0.000,0.000
14.438,12.246,1,0.000,0.000
14.541,11.293,1,0.000,0.000
14.640,7.701,1,0.000,0.000
14.743,8.196,1,0.000,0.000
14.844,9.037,1,0.000,0.000
14.947,5.472,1,0.000,0.000
15.053,6.762,1,0.000,0.000
15.149,11.945,1,0.000,0.000
15.251,6.111,1,0.000,0.000
15.352,11.076,1,0.000,0.000
15.454,7.816,1,0.000,0.000
15.559,7.365,1,0.000,0.000
15.658,8.609,1,0.000,0.000
15.762,5.673,1,0.000,0.000
15.862,64.669,1,0.000,0.000
15.964,55.073,1,0.000,0.000
16.069,48.142,1,0.000,0.000
16.166,44.846,1,0.000,0.000
16.267,38.974,1,0.000,0.000
16.368,29.578,1,0.000,0.000
16.470,23.029,1,0.000,0.000
16.573,22.301,1,0.000,0.000
16.672,17.942,1,0.000,0.000
16.772,11.684,1,0.000,0.000
16.874,9.064,1,0.000,0.000
16.976,8.376,1,0.000,0.000
17.081,35.707,1,0.000,0.000
17.179,35.970,1,0.000,0.000
17.282,27.220,1,0.000,0.000
17.385,21.084,1,0.000,0.000
17.488,21.203,1,0.000,0.000
17.592,15.760,1,0.195,0.195
17.689,10.909,1,0.000,0.000
17.791,39.635,1,0.000,0.000
17.892,36.832,1,0.000,0.000
17.992,31.162,1,0.000,0.000
18.099,24.519,1,0.594,0.594
18.195,17.097,1,0.590,0.590
18.298,20.762,1,0.791,0.791
18.400,17.111,1,0.194,0.194
18.504,8.567,1,0.000,0.000
18.606,9.256,1,0.000,0.000
18.704,52.890,1,0.000,0.000
18.805,42.165,1,0.000,0.000
18.907,43.806,1,0.000,0.000
19.008,31.843,1,0.198,0.198
19.112,26.274,1,0.000,0.000
19.210,25.522,1,0.198,0.198
19.310,16.585,1,0.000,0.000
19.411,16.599,1,0.000,0.000
19.512,20.430,1,0.000,0.000
19.617,10.363,1,0.000,0.000
19.715,10.929,1,0.000,0.000
19.817,13.993,1,0.000,0.000
19.921,9.900,1,0.000,0.000
20.023,5.911,1,0.000,0.000
20.127,7.373,1,0.000,0.000
20.224,6.146,1,0.000,0.000
20.324,57.303,1,0.000,0.000
20.426,48.994,1,0.000,0.000
20.527,37.478,1,0.000,0.000
20.632,29.665,1,0.000,0.000
20.731,26.112,1,0.000,0.000
20.833,30.015,1,0.000,0.000
20.935,20.869,1,0.000,0.000
21.036,21.541,1,0.000,0.000
21.146,22.170,1,0.000,0.000
21.243,17.032,1,0.000,0.000
21.346,14.330,1,0.000,0.000
21.447,12.616,1,0.000,0.000
