t_sec,v_raw,v_limited,estop_scale,fatigue_scale,joint_name
9.488,-0.0202,-0.0202,1.000,1.000,shoulder_lift
9.538,-0.0164,-0.0164,1.000,1.000,shoulder_lift
9.588,-0.0074,-0.0074,1.000,1.000,shoulder_lift
9.639,0.0322,0.0322,1.000,1.000,shoulder_lift
9.688,0.0558,0.0558,1.000,1.000,shoulder_lift
9.738,0.0472,0.0472,1.000,1.000,shoulder_lift
9.788,0.0370,0.0370,1.000,1.000,shoulder_lift
9.838,0.0312,0.0312,1.000,1.000,shoulder_lift
9.888,0.0293,0.0293,1.000,1.000,shoulder_lift
9.938,0.0284,0.0284,1.000,1.000,shoulder_lift
9.988,0.0215,0.0215,1.000,1.000,shoulder_lift
10.038,0.0260,0.0260,1.000,1.000,shoulder_lift
10.088,0.0521,0.0521,1.000,1.000,shoulder_lift
10.138,0.0629,0.0629,1.000,1.000,shoulder_lift
10.188,0.0491,0.0491,1.000,1.000,shoulder_lift
10.238,0.0424,0.0424,1.000,1.000,shoulder_lift
10.288,0.0228,0.0228,1.000,1.000,shoulder_lift
10.338,0.0070,0.0070,1.000,1.000,shoulder_lift
10.388,-0.0104,-0.0104,1.000,1.000,shoulder_lift
10.438,-0.0103,-0.0103,1.000,1.000,shoulder_lift
10.488,-0.0270,-0.0270,1.000,1.000,shoulder_lift
10.538,-0.0449,-0.0449,1.000,1.000,shoulder_lift
10.588,-0.0640,-0.0640,1.000,1.000,shoulder_lift
10.638,-0.0526,-0.0526,1.000,1.000,shoulder_lift
10.688,-0.0663,-0.0663,1.000,1.000,shoulder_lift
10.738,-0.0838,-0.0838,1.000,1.000,shoulder_lift
10.788,-0.0903,-0.0688,0.100,1.000,shoulder_lift
10.838,-0.0998,-0.0538,0.100,1.000,shoulder_lift
10.888,-0.0893,-0.0388,0.100,1.000,shoulder_lift
10.938,-0.1002,-0.0238,0.100,1.000,shoulder_lift
10.988,-0.1062,-0.0116,0.100,1.000,shoulder_lift
11.038,-0.1025,-0.0102,0.100,1.000,shoulder_lift
11.088,-0.1011,-0.0094,0.100,1.000,shoulder_lift
11.138,-0.0995,-0.0096,0.100,1.000,shoulder_lift
11.188,-0.0975,-0.0091,0.100,1.000,shoulder_lift
11.238,-0.0959,-0.0089,0.100,1.000,shoulder_lift
11.288,-0.0939,-0.0091,0.100,1.000,shoulder_lift
11.338,-0.0924,-0.0097,0.100,1.000,shoulder_lift
11.388,-0.0901,-0.0097,0.100,1.000,shoulder_lift
11.438,-0.0884,-0.0111,0.100,1.000,shoulder_lift
11.488,-0.0862,-0.0135,0.100,1.000,shoulder_lift
11.538,-0.0840,-0.0184,0.100,1.000,shoulder_lift
11.588,-0.0805,-0.0305,0.100,1.000,shoulder_lift
11.638,-0.0753,-0.0311,0.100,1.000,shoulder_lift
11.688,-0.0686,-0.0461,0.100,1.000,shoulder_lift
11.738,-0.0605,-0.0456,0.100,1.000,shoulder_lift
11.788,-0.0347,-0.0306,0.100,1.000,shoulder_lift
11.838,-0.0131,-0.0156,0.100,1.000,shoulder_lift
11.888,-0.0093,-0.0021,0.100,1.000,shoulder_lift
11.938,0.0048,0.0009,0.100,1.000,shoulder_lift
11.988,0.0160,0.0025,0.100,1.000,shoulder_lift
12.038,0.0238,0.0035,0.100,1.000,shoulder_lift
12.088,0.0305,0.0044,0.100,1.000,shoulder_lift
12.138,0.0301,0.0045,0.100,1.000,shoulder_lift
12.188,0.0350,0.0054,0.100,1.000,shoulder_lift
12.238,0.0375,0.0061,0.100,1.000,shoulder_lift
12.288,0.0386,0.0069,0.100,1.000,shoulder_lift
12.338,0.0382,0.0081,0.100,1.000,shoulder_lift
12.388,0.0363,0.0081,0.100,1.000,shoulder_lift
12.438,0.0300,0.0087,0.100,1.000,shoulder_lift
12.488,0.0215,0.0099,0.100,1.000,shoulder_lift
12.538,0.0080,0.0080,0.100,1.000,shoulder_lift
12.588,-0.0059,-0.0057,0.100,1.000,shoulder_lift
12.638,-0.0068,-0.0059,0.100,1.000,shoulder_lift
12.688,-0.0204,-0.0067,0.100,1.000,shoulder_lift
12.738,-0.0315,-0.0057,0.100,1.000,shoulder_lift
12.788,-0.0388,-0.0049,0.100,1.000,shoulder_lift
12.838,-0.0445,-0.0045,0.100,1.000,shoulder_lift
12.888,-0.0436,-0.0045,0.100,1.000,shoulder_lift
12.938,-0.0465,-0.0040,0.100,1.000,shoulder_lift
12.988,-0.0461,-0.0034,0.100,1.000,shoulder_lift
13.038,-0.0452,-0.0031,0.100,1.000,shoulder_lift
13.088,-0.0444,-0.0029,0.100,1.000,shoulder_lift
13.138,-0.0439,-0.0029,0.100,1.000,shoulder_lift
13.188,-0.0432,-0.0028,0.100,1.000,shoulder_lift
13.238,-0.0426,-0.0028,0.100,1.000,shoulder_lift
13.288,-0.0409,-0.0027,0.100,1.000,shoulder_lift
13.338,-0.0395,-0.0027,0.100,1.000,shoulder_lift
13.388,-0.0393,-0.0027,0.100,1.000,shoulder_lift
13.438,-0.0369,-0.0026,0.100,1.000,shoulder_lift
13.488,-0.0357,-0.0026,0.100,1.000,shoulder_lift
13.538,-0.0332,-0.0025,0.100,1.000,shoulder_lift
13.588,-0.0312,-0.0025,0.100,1.000,shoulder_lift
13.638,-0.0307,-0.0025,0.100,1.000,shoulder_lift
13.688,-0.0294,-0.0026,0.100,1.000,shoulder_lift
13.738,-0.0294,-0.0029,0.100,1.000,shoulder_lift
13.117,0.0000,0.0000,1.000,1.000,shoulder_lift
13.166,0.0000,0.0000,1.000,1.000,shoulder_lift
13.216,0.0000,0.0000,1.000,1.000,shoulder_lift
13.266,0.0000,0.0000,1.000,1.000,shoulder_lift
13.317,0.0000,0.0000,1.000,1.000,shoulder_lift
13.366,0.0000,0.0000,1.000,1.000,shoulder_lift
13.416,0.0000,0.0000,1.000,1.000,shoulder_lift
13.466,0.0000,0.0000,1.000,1.000,shoulder_lift
13.516,0.0000,0.0000,1.000,1.000,shoulder_lift
13.567,0.0000,0.0000,1.000,1.000,shoulder_lift
13.616,0.0000,0.0000,1.000,1.000,shoulder_lift
13.666,0.0000,0.0000,1.000,1.000,shoulder_lift
13.717,0.0000,0.0000,1.000,1.000,shoulder_lift
13.766,0.0000,0.0000,1.000,1.000,shoulder_lift
13.816,0.0000,0.0000,1.000,1.000,shoulder_lift
13.866,0.0000,0.0000,1.000,1.000,shoulder_lift
13.916,0.0000,0.0000,1.000,1.000,shoulder_lift
13.966,0.0000,0.0000,1.000,1.000,shoulder_lift
14.016,0.0000,0.0000,1.000,1.000,shoulder_lift
14.066,0.0000,0.0000,1.000,1.000,shoulder_lift
14.116,0.0000,0.0000,1.000,1.000,shoulder_lift
14.167,0.0000,0.0000,1.000,1.000,shoulder_lift
14.216,0.0000,0.0000,1.000,1.000,shoulder_lift
14.266,0.0000,0.0000,1.000,1.000,shoulder_lift
14.317,0.0000,0.0000,1.000,1.000,shoulder_lift
14.366,0.0000,0.0000,1.000,1.000,shoulder_lift
14.416,0.0000,0.0000,1.000,1.000,shoulder_lift
14.466,0.0000,0.0000,1.000,1.000,shoulder_lift
14.516,0.0000,0.0000,1.000,1.000,shoulder_lift
14.566,0.0000,0.0000,1.000,1.000,shoulder_lift
14.616,0.0000,0.0000,1.000,1.000,shoulder_lift
14.666,0.0000,0.0000,1.000,1.000,shoulder_lift
14.716,0.0000,0.0000,1.000,1.000,shoulder_lift
14.766,0.0000,0.0000,1.000,1.000,shoulder_lift
14.816,0.0000,0.0000,1.000,1.000,shoulder_lift
14.866,0.0000,0.0000,1.000,1.000,shoulder_lift
14.917,0.0000,0.0000,1.000,1.000,shoulder_lift
14.966,0.0000,0.0000,1.000,1.000,shoulder_lift
15.016,0.0000,0.0000,1.000,1.000,shoulder_lift
15.067,0.0000,0.0000,1.000,1.000,shoulder_lift
15.116,0.0000,0.0000,1.000,1.000,shoulder_lift
15.166,0.0000,0.0000,1.000,1.000,shoulder_lift
15.216,0.0000,0.0000,1.000,1.000,shoulder_lift
15.266,0.0000,0.0000,1.000,1.000,shoulder_lift
15.317,0.0000,0.0000,1.000,1.000,shoulder_lift
15.366,0.0000,0.0000,1.000,1.000,shoulder_lift
15.416,0.0000,0.0000,1.000,1.000,shoulder_lift
15.466,0.0000,0.0000,1.000,1.000,shoulder_lift
15.517,0.0000,0.0000,1.000,1.000,shoulder_lift
15.566,0.0000,0.0000,1.000,1.000,shoulder_lift
15.616,0.0000,0.0000,1.000,1.000,shoulder_lift
15.666,0.0000,0.0000,1.000,1.000,shoulder_lift
15.716,0.0000,0.0000,1.000,1.000,shoulder_lift
15.766,0.0000,0.0000,1.000,1.000,shoulder_lift
15.816,0.0000,0.0000,1.000,1.000,shoulder_lift
15.866,0.0000,0.0000,1.000,1.000,shoulder_lift
15.916,0.0000,0.0000,1.000,1.000,shoulder_lift
15.966,0.0000,0.0000,1.000,1.000,shoulder_lift
16.016,-0.0366,-0.0203,1.000,1.000,shoulder_lift
16.066,-0.0366,-0.0203,1.000,1.000,shoulder_lift
16.117,-0.0366,-0.0219,1.000,1.000,shoulder_lift
16.166,-0.0366,-0.0234,1.000,1.000,shoulder_lift
16.216,-0.0366,-0.0234,1.000,1.000,shoulder_lift
16.266,-0.0366,-0.0249,1.000,1.000,shoulder_lift
16.316,-0.2148,-0.0749,1.000,1.000,shoulder_lift
16.366,-0.2148,-0.1249,1.000,1.000,shoulder_lift
16.416,-0.4038,-0.1749,1.000,1.000,shoulder_lift
16.466,-0.5402,-0.2249,1.000,1.000,shoulder_lift
16.517,-0.5402,-0.2749,1.000,1.000,shoulder_lift
16.566,-0.6419,-0.2988,1.000,1.000,shoulder_lift
16.616,-0.7202,-0.2990,1.000,1.000,shoulder_lift
16.666,-0.7843,-0.2995,1.000,1.000,shoulder_lift
16.716,-0.7843,-0.2995,1.000,1.000,shoulder_lift
16.767,-0.8317,-0.3000,1.000,1.000,shoulder_lift
16.816,-0.8738,-0.3005,1.000,1.000,shoulder_lift
16.866,-0.8738,-0.3005,1.000,1.000,shoulder_lift
16.917,-0.9111,-0.3011,1.000,1.000,shoulder_lift
16.966,-0.9413,-0.3015,1.000,1.000,shoulder_lift
17.016,-0.9413,-0.3015,1.000,1.000,shoulder_lift
17.066,-0.9598,-0.3018,1.000,1.000,shoulder_lift
17.116,-0.9676,-0.3019,1.000,1.000,shoulder_lift
17.166,-0.9676,-0.3019,1.000,1.000,shoulder_lift
17.216,-0.9779,-0.3021,1.000,1.000,shoulder_lift
17.266,-1.0010,-0.3025,1.000,1.000,shoulder_lift
17.317,-1.0010,-0.3025,1.000,1.000,shoulder_lift
17.367,-1.0338,-0.3030,1.000,1.000,shoulder_lift
17.416,-1.0758,-0.3038,1.000,1.000,shoulder_lift
17.466,-1.0758,-0.3038,1.000,1.000,shoulder_lift
17.518,-1.1252,-0.3047,1.000,1.000,shoulder_lift
17.566,-1.1522,-0.3053,1.000,1.000,shoulder_lift
17.616,-1.1522,-0.3053,1.000,1.000,shoulder_lift
17.666,-1.1730,-0.3057,1.000,1.000,shoulder_lift
17.718,-1.1730,-0.3057,1.000,1.000,shoulder_lift
17.767,-1.1628,-0.3055,1.000,1.000,shoulder_lift
17.816,-1.1680,-0.3056,1.000,1.000,shoulder_lift
17.866,-1.1680,-0.3056,1.000,1.000,shoulder_lift
17.918,-1.1603,-0.3054,1.000,1.000,shoulder_lift
17.966,-1.1763,-0.3058,1.000,1.000,shoulder_lift
18.016,-1.1763,-0.3058,1.000,1.000,shoulder_lift
18.067,-1.2000,-0.3063,1.000,1.000,shoulder_lift
18.117,-1.2000,-0.3063,1.000,1.000,shoulder_lift
18.166,-1.1459,-0.3052,1.000,1.000,shoulder_lift
18.216,-1.1193,-0.3046,1.000,1.000,shoulder_lift
18.266,-1.1193,-0.3046,1.000,1.000,shoulder_lift
18.317,-1.0828,-0.3039,1.000,1.000,shoulder_lift
18.366,-1.0667,-0.3036,1.000,1.000,shoulder_lift
18.416,-1.0667,-0.3036,1.000,1.000,shoulder_lift
18.467,-1.0859,-0.3040,1.000,1.000,shoulder_lift
18.516,-1.0969,-0.3042,1.000,1.000,shoulder_lift
18.566,-1.0969,-0.3042,1.000,1.000,shoulder_lift
18.616,-1.1610,-0.3055,1.000,1.000,shoulder_lift
18.667,-1.1341,-0.3049,1.000,1.000,shoulder_lift
18.717,-1.1341,-0.3049,1.000,1.000,shoulder_lift
18.766,-1.1253,-0.3048,1.000,1.000,shoulder_lift
18.818,-1.1253,-0.3048,1.000,1.000,shoulder_lift
18.866,-1.1247,-0.3047,1.000,1.000,shoulder_lift
18.917,-1.1412,-0.3051,1.000,1.000,shoulder_lift
18.966,-1.1412,-0.3051,1.000,1.000,shoulder_lift
19.016,-1.1568,-0.3054,1.000,1.000,shoulder_lift
19.066,-1.1568,-0.3054,1.000,1.000,shoulder_lift
19.117,-1.1529,-0.3053,1.000,1.000,shoulder_lift
19.166,-1.1323,-0.3049,1.000,1.000,shoulder_lift
19.216,-1.1323,-0.3049,1.000,1.000,shoulder_lift
19.266,-1.1100,-0.3045,1.000,1.000,shoulder_lift
19.318,-1.0933,-0.3041,1.000,1.000,shoulder_lift
19.366,-1.0933,-0.3041,1.000,1.000,shoulder_lift
19.416,-1.0900,-0.3041,1.000,1.000,shoulder_lift
19.466,-1.0900,-0.3041,1.000,1.000,shoulder_lift
19.517,-1.0968,-0.3042,1.000,1.000,shoulder_lift
19.566,-1.0969,-0.3042,1.000,1.000,shoulder_lift
19.616,-1.0969,-0.3042,1.000,1.000,shoulder_lift
19.668,-1.0742,-0.3038,1.000,1.000,shoulder_lift
19.716,-1.0742,-0.3038,1.000,1.000,shoulder_lift
19.766,-1.0394,-0.3031,1.000,1.000,shoulder_lift
19.816,-1.0076,-0.3026,1.000,1.000,shoulder_lift
19.866,-1.0076,-0.3026,1.000,1.000,shoulder_lift
19.917,-0.9950,-0.3024,1.000,1.000,shoulder_lift
19.966,-1.0031,-0.3025,1.000,1.000,shoulder_lift
20.016,-1.0031,-0.3025,1.000,1.000,shoulder_lift
20.066,-1.0110,-0.3026,1.000,1.000,shoulder_lift
20.117,-1.0075,-0.3026,1.000,1.000,shoulder_lift
20.167,-1.0075,-0.3026,1.000,1.000,shoulder_lift
20.216,-0.9963,-0.3024,1.000,1.000,shoulder_lift
20.266,-0.9963,-0.3024,1.000,1.000,shoulder_lift
20.317,-0.9631,-0.3019,1.000,1.000,shoulder_lift
20.366,-0.9076,-0.3010,1.000,1.000,shoulder_lift
20.416,-0.9076,-0.3010,1.000,1.000,shoulder_lift
20.467,-0.7261,-0.2990,1.000,1.000,shoulder_lift
20.517,-0.2980,-0.2490,1.000,1.000,shoulder_lift
20.567,-0.2980,-0.2052,1.000,1.000,shoulder_lift
20.616,-0.0366,-0.1552,1.000,1.000,shoulder_lift
20.666,-0.0366,-0.1052,1.000,1.000,shoulder_lift
20.716,-0.0366,-0.0552,1.000,1.000,shoulder_lift
20.766,-0.0366,-0.0202,1.000,1.000,shoulder_lift
20.816,-0.0366,-0.0194,1.000,1.000,shoulder_lift
20.866,-0.0366,-0.0194,1.000,1.000,shoulder_lift
20.917,-0.0366,-0.0187,1.000,1.000,shoulder_lift
20.967,-0.0196,-0.0098,1.000,1.000,shoulder_lift
21.016,-0.0196,-0.0098,1.000,1.000,shoulder_lift
21.066,0.0021,0.0011,1.000,1.000,shoulder_lift
21.117,0.0021,0.0011,1.000,1.000,shoulder_lift
21.166,0.0192,0.0093,1.000,1.000,shoulder_lift
21.216,0.0192,0.0093,1.000,1.000,shoulder_lift
21.266,0.0330,0.0159,1.000,1.000,shoulder_lift
21.316,0.0330,0.0159,1.000,1.000,shoulder_lift
21.366,0.0330,0.0159,1.000,1.000,shoulder_lift
21.416,0.0330,0.0159,1.000,1.000,shoulder_lift
21.466,0.0330,0.0159,1.000,1.000,shoulder_lift
21.517,0.0330,0.0159,1.000,1.000,shoulder_lift
21.566,0.0330,0.0159,1.000,1.000,shoulder_lift
21.616,0.0330,0.0159,1.000,1.000,shoulder_lift
21.666,0.0330,0.0159,1.000,1.000,shoulder_lift
21.716,0.0330,0.0159,1.000,1.000,shoulder_lift
21.766,0.0330,0.0159,1.000,1.000,shoulder_lift
21.816,0.0330,0.0159,1.000,1.000,shoulder_lift
21.866,0.0330,0.0159,1.000,1.000,shoulder_lift
21.916,0.0330,0.0159,1.000,1.000,shoulder_lift
21.966,0.0330,0.0159,1.000,1.000,shoulder_lift
22.016,0.0330,0.0159,1.000,1.000,shoulder_lift
22.066,0.0330,0.0159,1.000,1.000,shoulder_lift
22.117,0.0330,0.0159,1.000,1.000,shoulder_lift
22.166,0.0330,0.0159,1.000,1.000,shoulder_lift
22.216,0.0330,0.0159,1.000,1.000,shoulder_lift
22.266,0.0330,0.0159,1.000,1.000,shoulder_lift
22.316,0.0330,0.0159,1.000,1.000,shoulder_lift
22.366,0.0330,0.0159,1.000,1.000,shoulder_lift
22.416,0.0330,0.0159,1.000,1.000,shoulder_lift
22.466,0.0330,0.0159,1.000,1.000,shoulder_lift
22.516,0.0330,0.0159,1.000,1.000,shoulder_lift
22.567,0.0330,0.0159,1.000,1.000,shoulder_lift
22.617,0.0330,0.0159,1.000,1.000,shoulder_lift
22.666,0.0330,0.0159,1.000,1.000,shoulder_lift
22.717,0.0330,0.0159,1.000,1.000,shoulder_lift
22.767,0.0330,0.0159,1.000,1.000,shoulder_lift
22.817,0.0330,0.0159,1.000,1.000,shoulder_lift
22.867,0.0330,0.0159,1.000,1.000,shoulder_lift
22.916,0.0330,0.0159,1.000,1.000,shoulder_lift
22.967,0.0330,0.0159,1.000,1.000,shoulder_lift
23.016,0.0330,0.0159,1.000,1.000,shoulder_lift
23.066,0.0330,0.0159,1.000,1.000,shoulder_lift
23.116,0.0330,0.0159,1.000,1.000,shoulder_lift
23.166,0.0330,0.0159,1.000,1.000,shoulder_lift
23.216,0.0330,0.0159,1.000,1.000,shoulder_lift
23.266,0.0330,0.0159,1.000,1.000,shoulder_lift
23.317,0.0330,0.0159,1.000,1.000,shoulder_lift
23.366,0.0330,0.0159,1.000,1.000,shoulder_lift
23.417,0.0330,0.0159,1.000,1.000,shoulder_lift
23.466,0.0330,0.0159,1.000,1.000,shoulder_lift
23.518,0.0330,0.0159,1.000,1.000,shoulder_lift
23.566,0.0330,0.0159,1.000,1.000,shoulder_lift
23.617,0.0330,0.0159,1.000,1.000,shoulder_lift
23.668,0.0330,0.0159,1.000,1.000,shoulder_lift
23.716,0.0330,0.0159,1.000,1.000,shoulder_lift
23.766,0.0330,0.0159,1.000,1.000,shoulder_lift
23.816,0.0330,0.0159,1.000,1.000,shoulder_lift
23.866,0.0330,0.0159,1.000,1.000,shoulder_lift
23.916,0.0330,0.0159,1.000,1.000,shoulder_lift
23.966,0.0330,0.0159,1.000,1.000,shoulder_lift
24.017,0.0330,0.0159,1.000,1.000,shoulder_lift
24.066,0.0330,0.0159,1.000,1.000,shoulder_lift
24.117,0.0330,0.0159,1.000,1.000,shoulder_lift
24.165,0.0330,0.0159,1.000,1.000,shoulder_lift
24.216,0.0330,0.0159,1.000,1.000,shoulder_lift
24.266,0.0330,0.0159,1.000,1.000,shoulder_lift
24.317,0.0330,0.0159,1.000,1.000,shoulder_lift
24.366,0.0330,0.0159,1.000,1.000,shoulder_lift
24.416,0.0330,0.0159,1.000,1.000,shoulder_lift
24.468,0.0330,0.0159,1.000,1.000,shoulder_lift
24.517,0.0330,0.0159,1.000,1.000,shoulder_lift
24.568,0.0330,0.0159,1.000,1.000,shoulder_lift
24.616,0.0330,0.0159,1.000,1.000,shoulder_lift
24.666,0.0330,0.0159,1.000,1.000,shoulder_lift
24.717,0.0330,0.0159,1.000,1.000,shoulder_lift
24.767,0.0330,0.0159,1.000,1.000,shoulder_lift
24.817,0.0330,0.0159,1.000,1.000,shoulder_lift
24.866,0.0330,0.0159,1.000,1.000,shoulder_lift
24.917,0.0330,0.0159,1.000,1.000,shoulder_lift
24.967,0.0330,0.0159,1.000,1.000,shoulder_lift
25.017,0.0330,0.0159,1.000,1.000,shoulder_lift
25.067,0.0330,0.0159,1.000,1.000,shoulder_lift
25.116,0.0330,0.0159,1.000,1.000,shoulder_lift
25.166,0.0330,0.0159,1.000,1.000,shoulder_lift
25.216,0.0330,0.0159,1.000,1.000,shoulder_lift
25.266,0.0330,0.0159,1.000,1.000,shoulder_lift
25.316,0.0330,0.0159,1.000,1.000,shoulder_lift
25.366,0.0330,0.0159,1.000,1.000,shoulder_lift
25.416,0.0330,0.0159,1.000,1.000,shoulder_lift
25.466,0.0330,0.0159,1.000,1.000,shoulder_lift
25.516,0.0330,0.0159,1.000,1.000,shoulder_lift
25.566,0.0330,0.0159,1.000,1.000,shoulder_lift
25.616,0.0330,0.0159,1.000,1.000,shoulder_lift
25.666,0.0330,0.0159,1.000,1.000,shoulder_lift
25.718,0.0330,0.0159,1.000,1.000,shoulder_lift
25.766,0.0330,0.0159,1.000,1.000,shoulder_lift
25.816,0.0330,0.0159,1.000,1.000,shoulder_lift
25.866,0.0330,0.0159,1.000,1.000,shoulder_lift
25.916,0.0330,0.0159,1.000,1.000,shoulder_lift
25.965,0.0330,0.0159,1.000,1.000,shoulder_lift
26.016,0.0330,0.0159,1.000,1.000,shoulder_lift
26.066,0.0330,0.0159,1.000,1.000,shoulder_lift
26.116,0.0330,0.0159,1.000,1.000,shoulder_lift
26.166,0.0330,0.0159,1.000,1.000,shoulder_lift
26.216,0.0330,0.0159,1.000,1.000,shoulder_lift
26.266,0.0330,0.0159,1.000,1.000,shoulder_lift
26.316,0.0330,0.0159,1.000,1.000,shoulder_lift
26.366,0.0330,0.0159,1.000,1.000,shoulder_lift
26.417,0.0330,0.0159,1.000,1.000,shoulder_lift
26.467,0.0330,0.0159,1.000,1.000,shoulder_lift
26.518,0.0330,0.0159,1.000,1.000,shoulder_lift
26.566,0.0330,0.0159,1.000,1.000,shoulder_lift
26.616,0.0330,0.0159,1.000,1.000,shoulder_lift
26.667,0.0330,0.0159,1.000,1.000,shoulder_lift
26.717,0.0330,0.0159,1.000,1.000,shoulder_lift
26.766,0.0330,0.0159,1.000,1.000,shoulder_lift
26.816,0.0330,0.0159,1.000,1.000,shoulder_lift
26.867,0.0330,0.0159,1.000,1.000,shoulder_lift
26.916,0.0330,0.0159,1.000,1.000,shoulder_lift
26.966,0.0330,0.0159,1.000,1.000,shoulder_lift
27.016,0.0330,0.0159,1.000,1.000,shoulder_lift
27.067,0.0330,0.0159,1.000,1.000,shoulder_lift
27.117,0.0330,0.0159,1.000,1.000,shoulder_lift
27.166,0.0330,0.0159,1.000,1.000,shoulder_lift
27.217,0.0330,0.0159,1.000,1.000,shoulder_lift
27.266,0.0330,0.0159,1.000,1.000,shoulder_lift
27.316,0.0330,0.0159,1.000,1.000,shoulder_lift
27.366,0.0330,0.0159,1.000,1.000,shoulder_lift
27.417,0.0330,0.0159,1.000,1.000,shoulder_lift
27.468,0.0330,0.0159,1.000,1.000,shoulder_lift
27.516,0.0330,0.0159,1.000,1.000,shoulder_lift
27.566,0.0330,0.0159,1.000,1.000,shoulder_lift
27.616,0.0330,0.0159,1.000,1.000,shoulder_lift
27.667,0.0330,0.0159,1.000,1.000,shoulder_lift
27.717,0.0330,0.0159,1.000,1.000,shoulder_lift
27.766,0.0330,0.0159,1.000,1.000,shoulder_lift
27.816,0.0330,0.0159,1.000,1.000,shoulder_lift
27.867,0.0330,0.0159,1.000,1.000,shoulder_lift
27.916,0.0330,0.0159,1.000,1.000,shoulder_lift
27.966,0.0330,0.0159,1.000,1.000,shoulder_lift
28.016,0.0330,0.0159,1.000,1.000,shoulder_lift
28.066,0.0330,0.0159,1.000,1.000,shoulder_lift
28.117,0.0330,0.0159,1.000,1.000,shoulder_lift
28.166,0.0330,0.0159,1.000,1.000,shoulder_lift
28.216,0.0330,0.0159,1.000,1.000,shoulder_lift
28.266,0.0330,0.0159,1.000,1.000,shoulder_lift
28.316,0.0330,0.0159,1.000,1.000,shoulder_lift
28.366,0.0330,0.0159,1.000,1.000,shoulder_lift
28.416,0.0330,0.0159,1.000,1.000,shoulder_lift
28.466,0.0330,0.0159,1.000,1.000,shoulder_lift
28.516,0.0330,0.0159,1.000,1.000,shoulder_lift
28.566,0.0330,0.0159,1.000,1.000,shoulder_lift
28.616,0.0330,0.0159,1.000,1.000,shoulder_lift
28.666,0.0330,0.0159,1.000,1.000,shoulder_lift
28.716,0.0330,0.0159,1.000,1.000,shoulder_lift
28.766,0.0330,0.0159,1.000,1.000,shoulder_lift
28.816,0.0330,0.0159,1.000,1.000,shoulder_lift
28.866,0.0330,0.0159,1.000,1.000,shoulder_lift
28.916,0.0330,0.0159,1.000,1.000,shoulder_lift
28.965,0.0330,0.0159,1.000,1.000,shoulder_lift
29.016,0.0330,0.0159,1.000,1.000,shoulder_lift
29.067,0.0330,0.0159,1.000,1.000,shoulder_lift
29.119,0.0330,0.0159,1.000,1.000,shoulder_lift
29.166,0.0330,0.0159,1.000,1.000,shoulder_lift
29.217,0.0330,0.0159,1.000,1.000,shoulder_lift
29.267,0.0330,0.0159,1.000,1.000,shoulder_lift
29.316,0.0330,0.0159,1.000,1.000,shoulder_lift
29.367,0.0330,0.0159,1.000,1.000,shoulder_lift
29.417,0.0330,0.0159,1.000,1.000,shoulder_lift
29.467,0.0330,0.0159,1.000,1.000,shoulder_lift
29.517,0.0330,0.0159,1.000,1.000,shoulder_lift
29.568,0.0330,0.0159,1.000,1.000,shoulder_lift
29.618,0.0330,0.0159,1.000,1.000,shoulder_lift
29.666,0.0330,0.0159,1.000,1.000,shoulder_lift
29.717,0.0330,0.0159,1.000,1.000,shoulder_lift
29.766,0.0330,0.0159,1.000,1.000,shoulder_lift
29.816,0.0330,0.0159,1.000,1.000,shoulder_lift
29.866,0.0330,0.0159,1.000,1.000,shoulder_lift
29.917,0.0330,0.0159,1.000,1.000,shoulder_lift
29.966,0.0330,0.0159,1.000,1.000,shoulder_lift
30.016,0.0330,0.0159,1.000,1.000,shoulder_lift
30.066,0.0330,0.0159,1.000,1.000,shoulder_lift
30.116,0.0330,0.0159,1.000,1.000,shoulder_lift
30.166,0.0330,0.0159,1.000,1.000,shoulder_lift
30.216,0.0330,0.0159,1.000,1.000,shoulder_lift
30.266,0.0330,0.0159,1.000,1.000,shoulder_lift
30.316,0.0330,0.0159,1.000,1.000,shoulder_lift
30.366,0.0330,0.0159,1.000,1.000,shoulder_lift
30.416,0.0330,0.0159,1.000,1.000,shoulder_lift
30.466,0.0330,0.0159,1.000,1.000,shoulder_lift
30.517,0.0330,0.0159,1.000,1.000,shoulder_lift
30.566,0.0330,0.0159,1.000,1.000,shoulder_lift
30.616,0.0330,0.0159,1.000,1.000,shoulder_lift
30.666,0.0330,0.0159,1.000,1.000,shoulder_lift
30.717,0.0330,0.0159,1.000,1.000,shoulder_lift
30.766,0.0330,0.0159,1.000,1.000,shoulder_lift
30.816,0.0330,0.0159,1.000,1.000,shoulder_lift
30.867,0.0330,0.0159,1.000,1.000,shoulder_lift
30.916,0.0330,0.0159,1.000,1.000,shoulder_lift
30.966,0.0330,0.0159,1.000,1.000,shoulder_lift
31.016,0.0330,0.0159,1.000,1.000,shoulder_lift
31.067,0.0330,0.0159,1.000,1.000,shoulder_lift
31.117,0.0330,0.0159,1.000,1.000,shoulder_lift
31.166,0.0330,0.0159,1.000,1.000,shoulder_lift
31.216,0.0330,0.0159,1.000,1.000,shoulder_lift
31.266,0.0330,0.0159,1.000,1.000,shoulder_lift
31.316,0.0330,0.0159,1.000,1.000,shoulder_lift
31.366,0.0330,0.0159,1.000,1.000,shoulder_lift
31.416,0.0330,0.0159,1.000,1.000,shoulder_lift
31.466,0.0330,0.0159,1.000,1.000,shoulder_lift
